(47, 1696846255001, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.040000000000'), 0, Decimal('0.0'))
(63, 1696846271002, 9, 10, 2023, 0, Decimal('26181.47'), Decimal('26181.47'), Decimal('26181.47'), Decimal('26181.47'), Decimal('26181.470000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(49, 1696846257001, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 1, Decimal('0.00085'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(43, 1696846251002, 9, 10, 2023, 0, Decimal('26196.39'), Decimal('26196.39'), Decimal('26196.39'), Decimal('26196.39'), Decimal('26196.390000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(45, 1696846253002, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(48, 1696846256001, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.040000000000'), 0, Decimal('0.0'))
(50, 1696846258001, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.04'), Decimal('27562.040000000000'), 0, Decimal('0.0'))
(51, 1696846259002, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(52, 1696846260001, 9, 10, 2023, 0, Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.62'), Decimal('26188.620000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(53, 1696846261001, 9, 10, 2023, 0, Decimal('26190.63'), Decimal('26190.62'), Decimal('26190.63'), Decimal('26190.62'), Decimal('26190.630000000000'), 3, Decimal('0.03699'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(54, 1696846262001, 9, 10, 2023, 0, Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.630000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(60, 1696846268001, 9, 10, 2023, 0, Decimal('26180.01'), Decimal('26180.01'), Decimal('26180.01'), Decimal('26180.01'), Decimal('26180.010000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27561.35'), Decimal('27561.35'), Decimal('27561.35'), Decimal('27561.35'), Decimal('27561.350000000000'), 0, Decimal('0.0'))
(55, 1696846263002, 9, 10, 2023, 0, Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.630000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(56, 1696846264002, 9, 10, 2023, 0, Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.630000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(57, 1696846265002, 9, 10, 2023, 0, Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.630000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(58, 1696846266002, 9, 10, 2023, 0, Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.63'), Decimal('26190.630000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(59, 1696846267001, 9, 10, 2023, 0, Decimal('26180.01'), Decimal('26179.17'), Decimal('26180.01'), Decimal('26179.17'), Decimal('26180.010000000000'), 3, Decimal('0.03443'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27561.35'), Decimal('27561.35'), Decimal('27561.35'), Decimal('27561.35'), Decimal('27561.350000000000'), 0, Decimal('0.0'))
(61, 1696846269002, 9, 10, 2023, 0, Decimal('26180.01'), Decimal('26180.01'), Decimal('26180.01'), Decimal('26180.01'), Decimal('26180.010000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(62, 1696846270002, 9, 10, 2023, 0, Decimal('26181.47'), Decimal('26180.0'), Decimal('26181.47'), Decimal('26180.0'), Decimal('26181.470000000000'), 2, Decimal('0.00217'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(69, 1696846471002, 9, 10, 2023, 0, Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.820000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.020000000000'), 0, Decimal('0.0'))
(64, 1696846466002, 9, 10, 2023, 0, Decimal('26193.08'), Decimal('26193.08'), Decimal('26193.08'), Decimal('26193.08'), Decimal('26193.080000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(65, 1696846467001, 9, 10, 2023, 0, Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.820000000000'), 1, Decimal('0.00108'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(66, 1696846468001, 9, 10, 2023, 0, Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.820000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.020000000000'), 0, Decimal('0.0'))
(67, 1696846469001, 9, 10, 2023, 0, Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.820000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(70, 1696846472002, 9, 10, 2023, 0, Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.820000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(71, 1696846473002, 9, 10, 2023, 0, Decimal('26194.83'), Decimal('26194.82'), Decimal('26194.83'), Decimal('26194.82'), Decimal('26194.830000000000'), 3, Decimal('0.00277'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(73, 1696846475002, 9, 10, 2023, 0, Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.830000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(68, 1696846470002, 9, 10, 2023, 0, Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.82'), Decimal('26194.820000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(72, 1696846474003, 9, 10, 2023, 0, Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.830000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(76, 1696846478001, 9, 10, 2023, 0, Decimal('26194.65'), Decimal('26194.65'), Decimal('26194.65'), Decimal('26194.65'), Decimal('26194.650000000000'), 1, Decimal('0.0017'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(74, 1696846476002, 9, 10, 2023, 0, Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.830000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(75, 1696846477002, 9, 10, 2023, 0, Decimal('26194.65'), Decimal('26194.65'), Decimal('26194.65'), Decimal('26194.65'), Decimal('26194.650000000000'), 1, Decimal('0.00185'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(77, 1696846479002, 9, 10, 2023, 0, Decimal('26190.91'), Decimal('26190.91'), Decimal('26190.91'), Decimal('26190.91'), Decimal('26190.910000000000'), 1, Decimal('0.001'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(78, 1696846480001, 9, 10, 2023, 0, Decimal('26190.99'), Decimal('26190.99'), Decimal('26190.99'), Decimal('26190.99'), Decimal('26190.990000000000'), 2, Decimal('0.00266'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(79, 1696846481002, 9, 10, 2023, 0, Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.240000000000'), 2, Decimal('0.00481'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(82, 1696846484002, 9, 10, 2023, 0, Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.240000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(101, 1696846503002, 9, 10, 2023, 0, Decimal('26188.43'), Decimal('26188.43'), Decimal('26188.43'), Decimal('26188.43'), Decimal('26188.430000000000'), 1, Decimal('0.00222'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22670.82'), Decimal('22670.82'), Decimal('22670.82'), Decimal('22670.82'), Decimal('22670.820000000000'), 1, Decimal('0.00029'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(95, 1696846497002, 9, 10, 2023, 0, Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.140000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(80, 1696846482001, 9, 10, 2023, 0, Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.240000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.020000000000'), 0, Decimal('0.0'))
(81, 1696846483001, 9, 10, 2023, 0, Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.24'), Decimal('26194.240000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.02'), Decimal('27563.020000000000'), 0, Decimal('0.0'))
(83, 1696846485001, 9, 10, 2023, 0, Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.83'), Decimal('26194.830000000000'), 2, Decimal('0.00257'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.920000000000'), 0, Decimal('0.0'))
(84, 1696846486002, 9, 10, 2023, 0, Decimal('26191.13'), Decimal('26191.16'), Decimal('26191.16'), Decimal('26191.13'), Decimal('26191.130000000000'), 3, Decimal('0.02566'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.920000000000'), 0, Decimal('0.0'))
(105, 1696846507001, 9, 10, 2023, 0, Decimal('26182.61'), Decimal('26182.61'), Decimal('26182.61'), Decimal('26182.61'), Decimal('26182.610000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(85, 1696846487002, 9, 10, 2023, 0, Decimal('26191.13'), Decimal('26191.13'), Decimal('26191.13'), Decimal('26191.13'), Decimal('26191.130000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.92'), Decimal('27561.920000000000'), 0, Decimal('0.0'))
(96, 1696846498001, 9, 10, 2023, 0, Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.140000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('27554.64'), Decimal('27554.64'), Decimal('27554.64'), Decimal('27554.64'), Decimal('27554.640000000000'), 1, Decimal('0.07152'))
(86, 1696846488002, 9, 10, 2023, 0, Decimal('26191.13'), Decimal('26191.13'), Decimal('26191.13'), Decimal('26191.13'), Decimal('26191.130000000000'), 0, Decimal('0.0'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.66'), Decimal('27569.660000000000'), 0, Decimal('0.0'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.32'), Decimal('22685.320000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(87, 1696846489002, 9, 10, 2023, 0, Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.140000000000'), 1, Decimal('0.00096'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
(88, 1696846490002, 9, 10, 2023, 0, Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.14'), Decimal('26191.140000000000'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), 0, Decimal('0.0'), Decimal('0.0'), Decimal('0.0'), Decimal('0'), Decimal('0.0'), Decimal('0.0'), 0, Decimal('0.0'))
